week_start,rank,gateway_id,hybrid_score,ml_probability,baseline_score,ml_percentile,baseline_percentile
2026-03-09 00:00:00+00:00,2,06C77FEA9550,0.9845632530120482,0.002350782346296566,21.0,0.9879518072289156,0.9743975903614458
2026-03-09 00:00:00+00:00,3,024DD3A9ADCA,0.9819277108433734,0.002017138776751154,24.0,0.9789156626506024,0.9909638554216867
2026-03-09 00:00:00+00:00,4,0EDC7177CCA9,0.9725150602409639,0.002220470021034947,15.0,0.9819277108433735,0.9442771084337349
2026-03-09 00:00:00+00:00,5,06AA1DE70CBF,0.9661144578313253,0.0025310918605363085,12.0,0.9909638554216867,0.891566265060241
2026-03-09 00:00:00+00:00,6,069357B9F15F,0.9525602409638554,0.004534030609458516,9.0,1.0,0.8102409638554217
2026-03-09 00:00:00+00:00,7,065B928716CD,0.9506777108433735,0.0010384820190475251,14.0,0.9578313253012049,0.9292168674698795
2026-03-09 00:00:00+00:00,8,0A4C884F240A,0.9439006024096386,0.0009670993910166234,13.0,0.9548192771084337,0.911144578313253
2026-03-09 00:00:00+00:00,9,0EF023E6452D,0.9412650602409638,0.0023081067798026568,9.0,0.9849397590361446,0.8102409638554217
2026-03-09 00:00:00+00:00,10,023270320B57,0.9386295180722891,0.004280675958851625,8.0,0.9969879518072289,0.7635542168674698
2026-03-09 00:00:00+00:00,11,022476A1B657,0.9231927710843373,0.0012353480394666993,9.0,0.9608433734939759,0.8102409638554217
2026-03-09 00:00:00+00:00,12,0A56038B20D0,0.9213102409638554,0.0006798773487596521,14.0,0.9186746987951807,0.9292168674698795
2026-03-09 00:00:00+00:00,13,06F170E6BB03,0.9213102409638554,0.0006029700670749335,21.0,0.9036144578313253,0.9743975903614458
2026-03-09 00:00:00+00:00,14,0AFFC263C0D9,0.9164156626506024,0.0009484411451898404,9.0,0.9518072289156626,0.8102409638554217
2026-03-09 00:00:00+00:00,15,0A184A2E46B7,0.9096385542168675,0.000718832090216082,11.0,0.9246987951807228,0.8644578313253012
2026-03-16 00:00:00+00:00,1,0A182EFD3C61,0.9887048192771084,0.002579247726766251,40.0,0.9849397590361446,1.0
2026-03-16 00:00:00+00:00,2,028B24EADDAD,0.9823042168674698,0.002599979777249709,17.0,0.9879518072289156,0.9653614457831325
2026-03-16 00:00:00+00:00,3,06AEE181F595,0.973644578313253,0.0015267302892783957,18.0,0.9728915662650602,0.9759036144578314
2026-03-16 00:00:00+00:00,4,06F170E6BB03,0.96875,0.00148788307788381,17.0,0.9698795180722891,0.9653614457831325
2026-03-16 00:00:00+00:00,5,0A800188C20F,0.9679969879518073,0.003610442962514836,12.0,0.9939759036144579,0.8900602409638554
2026-03-16 00:00:00+00:00,6,02091DF7CCB8,0.9548192771084337,0.00473652493802216,10.0,0.9969879518072289,0.8283132530120482
2026-03-16 00:00:00+00:00,7,0EE317BA7C52,0.9439006024096386,0.001199301985722611,13.0,0.9518072289156626,0.9201807228915663
2026-03-16 00:00:00+00:00,8,060C5773A61B,0.9405120481927711,0.0009187652363396744,26.0,0.9216867469879518,0.9969879518072289
2026-03-16 00:00:00+00:00,9,0AFFC263C0D9,0.9122740963855422,0.0012039764755394438,9.0,0.9548192771084337,0.7846385542168675
2026-03-16 00:00:00+00:00,10,06DAF11BD38F,0.9054969879518073,0.0006979399857947477,17.0,0.8855421686746988,0.9653614457831325
2026-03-16 00:00:00+00:00,11,0E752F1B295C,0.9051204819277108,0.0007060175076637944,15.0,0.8885542168674698,0.9548192771084337
2026-03-16 00:00:00+00:00,12,06C77FEA9550,0.9047439759036144,0.0013226465476372472,8.0,0.963855421686747,0.7274096385542169
2026-03-16 00:00:00+00:00,13,0ABC8E60F4C1,0.9021084337349397,0.000587978426164354,20.0,0.8734939759036144,0.9879518072289156
2026-03-16 00:00:00+00:00,14,02F5CE7705EC,0.8983433734939759,0.000552135544368825,19.0,0.8704819277108434,0.9819277108433735
